-1553	-427	-2903	-1398	3126	-285	-478	10329	
-1610	-461	-2837	-571	3127	-317	-737	6418	
-1485	-388	-2645	98	3195	-434	-1493	1456	
-1511	-345	-2283	2514	3070	-417	-2232	-6228	
-1476	-322	-2238	3099	3175	-535	-2599	-8084	
-1402	-309	-2020	3771	3138	-543	-2797	-9230	
-1456	-301	-1916	4189	3191	-539	-2761	-8459	
-1446	-274	-2152	2808	3112	-478	-2438	-5110	
-1460	-335	-2481	22	3091	-454	-1509	844	
-1531	-359	-2649	-1867	3197	-349	-651	7973	
-1545	-340	-2557	-1950	3175	-251	-403	10233	
-1597	-307	-2104	812	3128	-393	-1537	3461	
-1475	-255	-1696	4521	3094	-531	-2916	-8546	
-1456	-302	-1721	4812	3086	-610	-3184	-11846	
-1425	-255	-1810	3987	3057	-591	-3134	-10844	
-1456	-273	-1749	3159	3091	-499	-2603	-6265	
-1469	-242	-1951	1375	3194	-439	-1610	1764	
-1504	-332	-2360	-1776	3119	-328	-546	10810	
-1597	-269	-2103	-1136	3115	-355	-642	9885	
-1516	-301	-2344	-843	3158	-390	-1149	5633	
-1540	-255	-2173	-545	3133	-331	-841	4405	
-1567	-285	-2346	-1195	3055	-397	-1184	2029	
-1467	-272	-2311	-1325	3165	-371	-1289	-141	
-1492	-251	-2365	-741	3117	-380	-1199	120	
-1513	-306	-2375	-878	3144	-392	-1065	-119	
-1489	-309	-2625	-2417	3149	-437	-1404	-80	
-1510	-262	-2398	-920	3158	-499	-2591	-8751	
-1429	-302	-2452	-548	3144	-550	-2958	-11446	
-1454	-275	-2407	-363	3043	-487	-1989	-3975	
-1489	-295	-2677	-1429	3163	-554	-2288	-3797	
-1453	-215	-2336	-49	3176	-567	-2704	-6280	
-1466	-236	-2369	625	3196	-517	-2283	-4822	
-1477	-264	-2605	-214	3168	-442	-1561	1438	
-1510	-326	-3044	-3698	3172	-354	-667	8072	
-1592	-335	-3218	-4926	3194	-293	-35	13156	
-1537	-318	-3312	-5094	3310	-215	137	12238	
-1564	-325	-3527	-5496	3203	-193	353	10786	
-1612	-351	-3671	-5742	3251	-234	106	8388	
-1513	-362	-3798	-6094	3208	-242	21	6217	
-1541	-429	-4006	-5838	3240	-246	-290	2515	
-1544	-375	-3626	-4203	3163	-407	-1520	-5039	
-1446	-287	-3026	652	3128	-498	-2093	-10689	
-1434	-311	-2791	3491	3125	-436	-2121	-10254	
-1457	-322	-2846	3107	3120	-478	-1834	-7568	
-1409	-287	-2843	2737	3256	-484	-1997	-5488	
-1487	-295	-3044	1243	3138	-500	-1972	-5285	
-1454	-336	-3071	22	3151	-407	-1456	-1768	
-1533	-339	-3539	-2969	3061	-283	-205	7363	
-1559	-347	-3635	-4266	3199	-458	-1456	3368	
-1497	-331	-3448	-3347	3167	-399	-1822	-3001	
-1529	-338	-3298	-1866	3056	-470	-1833	-4679	
-1465	-337	-3423	-1161	3200	-377	-945	1024	
-1520	-366	-3302	-890	3156	-399	-1109	2395	
-1552	-354	-3535	-1524	3211	-463	-1412	-94	
-1510	-295	-3325	-807	3157	-405	-1596	-1508	
-1476	-315	-3056	677	3143	-439	-2033	-4447	
-1513	-299	-3187	1492	3155	-522	-1962	-4777	
-1460	-347	-3443	-736	3078	-459	-1556	-2076	
-1508	-365	-3581	-2426	3264	-344	-507	5079	
-1539	-385	-3607	-3033	3169	-402	-1019	6979	
-1533	-325	-3109	121	3190	-545	-2581	-7833	
-1479	-321	-3496	-1265	3264	-301	-451	2715	
-1511	-385	-3769	-2843	3121	-244	405	11072	
-1609	-409	-3819	-4263	3198	-205	349	12139	
-1568	-354	-3667	-2947	3216	-257	15	6965	
-1536	-346	-3277	-231	3127	-286	-332	3466	
-1557	-332	-3327	1479	3232	-295	-159	2531	
-1481	-328	-3743	-1514	3192	-165	643	7194	
-1564	-328	-3727	-2249	3215	-228	641	7923	
-1532	-291	-3591	-1365	3130	-193	269	5484	
-1533	-343	-3584	-1392	3152	-223	14	1904	
-1529	-372	-3908	-2914	3199	-264	229	1939	
-1500	-399	-4053	-4379	3150	-231	9	-24	
-1555	-386	-4021	-4500	3223	-182	182	866	
-1473	-363	-4101	-3677	3276	-228	-229	-831	
-1501	-319	-3677	-1255	3187	-351	-715	-4338	
-1465	-374	-3584	631	3111	-311	-477	-2783	
-1532	-360	-3782	-397	3238	-303	-177	-906	
-1511	-286	-3474	574	3247	-318	-814	-2613	
-1482	-307	-3691	-247	3227	-278	-743	-2944	
-1521	-366	-4048	-2284	3244	-394	-1457	-5582	
-1428	-342	-3546	-940	3223	-430	-2212	-10351	
-1448	-367	-3664	-559	3168	-448	-2554	-11945	
-1412	-318	-3599	9	3126	-532	-3127	-14261	
-1456	-325	-3470	658	3101	-539	-3135	-13165	
-1443	-353	-3637	-595	3155	-516	-2749	-8846	
-1440	-338	-3736	-1772	3116	-428	-2536	-4749	
-1515	-323	-3448	-847	3190	-557	-3275	-6979	
-1418	-332	-3861	-1969	3169	-380	-1992	-2236	
-1520	-363	-3843	-2986	3176	-428	-1453	5259	
-1532	-303	-3781	-1849	3155	-338	-1157	6554	
-1557	-362	-3815	-1128	3093	-402	-1701	3490	
-1541	-391	-3772	-1336	3165	-434	-1413	1786	
-1510	-350	-3540	-446	3163	-479	-1845	356	
-1523	-274	-3250	1037	3035	-406	-1693	1	
-1497	-241	-3121	1699	3196	-474	-2069	-2030	
-1505	-315	-3415	353	3143	-493	-2065	-2871	
-1480	-328	-3351	201	3181	-487	-2370	-3047	
-1429	-202	-2756	3602	3019	-548	-3206	-9079	
-1462	-207	-2761	3842	3151	-584	-3371	-10793	
-1439	-270	-3031	1967	3280	-543	-2777	-6593	
-1462	-258	-2739	1183	3110	-559	-2756	-3304	
-1488	-247	-2855	1247	3147	-503	-2661	-3263	
-1461	-294	-3057	-357	3194	-520	-2417	-954	
-1501	-223	-3291	-2181	3150	-415	-1715	3669	
-1540	-295	-3138	-1173	3268	-394	-1852	4151	
-1505	-224	-2823	402	3115	-584	-2373	1078	
-1528	-241	-2837	730	3163	-516	-2818	-4515	
-1477	-159	-2641	1699	3122	-598	-3263	-7973	
-1425	-173	-2641	2177	3124	-680	-3687	-9655	
-1469	-171	-2347	3619	3108	-687	-3371	-9175	
-1408	-166	-2388	3062	3106	-688	-3162	-5399	
-1450	-129	-2536	2003	3076	-585	-3061	-2305	
-1518	-190	-2537	1066	3049	-657	-3079	-1946	
-1469	-154	-2448	1196	3148	-602	-2958	-1119	
-1470	-172	-2640	78	3131	-646	-3018	-2194	
-1520	-204	-2637	-759	3126	-734	-3390	-3799	
-1437	-199	-2710	-1140	3129	-695	-3562	-6943	
