-1460	-213	-3577	-430	3266	-654	-2846	-17604	
-1456	-210	-3269	1438	3230	-685	-3293	-19568	
-1427	-180	-3058	3376	3160	-644	-3259	-17603	
-1473	-127	-2979	3574	3279	-666	-3425	-15505	
-1465	-103	-2719	4295	3229	-719	-4096	-15536	
-1446	-105	-2685	4151	3176	-752	-4107	-14990	
-1489	-180	-3159	1331	3259	-611	-2748	-3979	
-1480	-169	-3231	-1165	3227	-589	-2384	343	
-1544	-131	-3290	-1709	3195	-470	-1417	7042	
-1581	-181	-3271	-1711	3200	-493	-1145	9041	
-1606	-125	-3369	-2007	3245	-432	-615	11097	
-1607	-207	-3604	-3135	3255	-404	-683	9591	
-1577	-221	-3412	-2008	3277	-466	-1031	5507	
-1611	-195	-3432	-1933	3297	-459	-1093	3867	
-1568	-111	-2984	605	3215	-525	-1717	-897	
-1525	-131	-3032	1509	3207	-497	-1489	-2274	
-1548	-199	-3328	-103	3298	-432	-993	1121	
-1545	-223	-3705	-2838	3268	-266	206	9353	
-1605	-202	-3765	-4226	3350	-291	521	11832	
-1590	-208	-3654	-3607	3208	-316	18	7243	
-1627	-246	-3698	-3248	3222	-346	-91	3895	
-1520	-213	-3740	-2847	3347	-235	617	7113	
-1589	-286	-4145	-4317	3235	-229	1225	10386	
-1600	-215	-4020	-4230	3259	-277	686	7180	
-1579	-219	-4217	-4349	3287	-266	1012	6987	
-1593	-250	-3963	-2441	3250	-286	-47	498	
-1532	-218	-3779	-1019	3247	-279	-183	-3017	
-1557	-190	-3523	1001	3228	-401	-1215	-9012	
-1443	-201	-3581	434	3165	-419	-1675	-11095	
-1481	-242	-3530	998	3203	-375	-888	-6561	
-1519	-214	-3573	201	3223	-341	-435	-118	
-1524	-235	-3797	-1218	3264	-307	120	3295	
-1578	-200	-3824	-2398	3299	-311	-319	2896	
-1580	-219	-3637	-686	3152	-471	-1437	-3502	
-1525	-146	-3320	1327	3183	-466	-2372	-11494	
-1478	-183	-3192	2323	3232	-598	-2741	-14516	
-1466	-200	-3512	29	3203	-486	-1837	-7231	
-1513	-183	-3335	-326	3216	-472	-1821	-4247	
-1533	-179	-3377	-328	3251	-435	-1464	-1774	
-1540	-228	-3553	-952	3230	-393	-754	5360	
-1549	-174	-3494	-1212	3263	-446	-1601	1416	
-1555	-152	-3147	673	3223	-499	-2342	-6016	
-1472	-130	-2768	3899	3224	-598	-2672	-9165	
-1473	-53	-2803	3702	3326	-559	-2481	-7353	
-1507	-134	-2736	2995	3196	-544	-2342	-4823	
-1489	-158	-2866	1584	3065	-543	-2373	-4524	
-1552	-149	-3067	-395	3160	-429	-1493	887	
-1510	-174	-3482	-2732	3291	-555	-1958	289	
-1525	-173	-3225	-2576	3199	-539	-2215	-1375	
-1556	-149	-3056	-874	3270	-620	-2993	-6642	
-1464	-106	-2892	976	3218	-625	-2433	-4849	
-1493	-188	-3170	-214	3091	-438	-1452	2539	
-1597	-158	-3135	-597	3191	-547	-1493	3499	
-1564	-119	-3124	-797	3270	-491	-1844	1636	
-1521	-75	-3103	345	3244	-593	-2101	-1608	
-1568	-150	-3062	33	3201	-540	-2120	-2321	
-1525	-151	-3020	-43	3189	-581	-2504	-3983	
-1513	-71	-2617	1757	3193	-649	-3621	-10869	
-1480	-58	-2245	3648	3243	-806	-4821	-17758	
-1372	-35	-2490	3566	3260	-835	-4534	-16932	
-1444	-97	-2634	1368	3166	-669	-3522	-8673	
-1484	-26	-2720	801	3196	-730	-2957	-1259	
-1488	-99	-2575	661	3215	-615	-2929	1398	
-1537	-102	-2529	867	3201	-597	-2105	4763	
-1569	-92	-2671	265	3281	-509	-1376	9929	
-1545	-80	-2405	1215	3266	-668	-2437	4461	
-1557	-38	-2108	2851	3145	-731	-3435	-5535	
-1468	45	-2309	2616	3238	-719	-2911	-4723	
-1499	10	-2428	786	3236	-798	-3771	-7337	
-1497	-22	-2366	535	3185	-789	-3836	-9224	
-1453	-17	-2215	901	3269	-803	-3947	-7729	
-1475	10	-2094	2295	3243	-870	-4611	-10917	
-1464	-34	-2207	1881	3156	-787	-4318	-10327	
-1443	14	-2603	-413	3263	-829	-3807	-5250	
-1533	-45	-2809	-3209	3203	-833	-3849	-3451	
-1525	-69	-2728	-3126	3130	-770	-3239	-154	
-1516	-73	-2634	-1461	3177	-732	-3286	342	
-1557	-54	-2802	-2493	3227	-742	-2633	4135	
-1496	-39	-2740	-1605	3212	-734	-2480	4382	
-1557	9	-2571	-111	3251	-655	-2234	5934	
-1564	-31	-3010	-1842	3196	-640	-2357	3747	
-1493	-56	-3152	-3143	3252	-622	-2192	2967	
-1575	-103	-3566	-5632	3243	-472	-859	10253	
-1589	-132	-3492	-5684	3220	-605	-1400	8424	
-1536	-94	-3312	-3414	3284	-589	-1442	4691	
-1570	-107	-3411	-2397	3215	-522	-1437	3703	
-1556	-113	-3670	-3533	3280	-622	-1407	2927	
-1519	-166	-3755	-4417	3235	-565	-1169	3943	
-1563	-150	-3591	-3826	3223	-644	-1731	1061	
-1510	-102	-3094	566	3193	-742	-2701	-8209	
-1521	-95	-3224	798	3291	-622	-2128	-5091	
-1501	-101	-3229	554	3263	-645	-2061	-2688	
-1493	-87	-3130	1072	3191	-621	-2086	-2967	
-1547	-29	-2760	2515	3176	-766	-2622	-4771	
-1500	-40	-2572	3628	3130	-828	-3159	-8468	
-1467	-54	-2675	2263	3169	-732	-3135	-8457	
-1497	0	-2672	1666	3230	-753	-3466	-8027	
-1434	-4	-2801	889	3188	-861	-3487	-8828	
-1469	-3	-2612	1856	3269	-883	-3894	-9359	
-1457	13	-3030	-106	3248	-864	-3553	-7320	
-1465	-13	-2928	-992	3253	-853	-3675	-6790	
-1500	-12	-2795	-6	3074	-831	-3919	-6008	
-1471	26	-2644	1207	3245	-852	-3612	-4557	
-1500	33	-2605	1431	3239	-872	-3415	-3230	
-1518	4	-2803	157	3178	-759	-2673	2166	
-1510	9	-2793	-637	3285	-900	-3391	-391	
-1564	-28	-3029	-1190	3151	-779	-2904	-557	
-1475	-20	-2893	-1582	3236	-924	-3731	-3359	
-1497	69	-2331	1791	3129	-968	-4253	-8775	
-1488	120	-2080	4323	3128	-946	-4358	-10041	
-1441	35	-2387	3786	3209	-937	-3539	-4617	
-1493	18	-2554	922	3156	-790	-2776	2656	
-1530	15	-2773	-606	3163	-727	-2250	5941	
-1595	39	-3014	-2935	3213	-682	-1477	10737	
-1610	-31	-3440	-5643	3232	-714	-1733	9909	
-1546	-14	-3039	-3683	3235	-790	-2490	2121	
-1579	-45	-3162	-2600	3208	-715	-1461	4510	
-1521	-11	-3202	-2257	3199	-623	-1602	5418	
-1532	4	-3091	-1819	3203	-670	-1331	5556	
-1574	-55	-3335	-2606	3227	-584	-303	9869	
-1557	-11	-3381	-2697	3301	-515	2	12001	
-1580	-15	-3015	-985	3228	-664	-989	5493	
