-1399	-164	-3737	-3211	2882	-606	-1200	5989	
-1421	-155	-3599	-3061	2826	-646	-1489	1972	
-1365	-132	-3410	-1608	2760	-680	-1902	-2848	
-1400	-173	-3942	-3534	2818	-643	-1237	-191	
-1364	-194	-4094	-5085	2853	-599	-619	4856	
-1409	-196	-3931	-4571	2836	-567	-707	4511	
-1426	-226	-4127	-4256	2909	-445	418	10559	
-1411	-168	-4088	-3738	2868	-336	921	14055	
-1468	-230	-4087	-3200	2855	-397	1057	13302	
-1435	-109	-3743	-1372	2835	-390	444	8655	
-1437	-80	-3467	1107	2844	-474	-233	126	
-1383	-159	-3965	-853	2863	-390	457	2680	
-1382	-190	-3975	-2009	2793	-404	314	2829	
-1455	-157	-4147	-3371	2814	-378	385	3085	
-1343	-141	-3814	-1565	2870	-477	-461	-1845	
-1361	-147	-3778	-511	2787	-512	-1177	-7308	
-1333	-218	-3874	-960	2774	-525	-935	-7077	
-1334	-189	-3933	-1457	2771	-462	-360	-1393	
-1387	-159	-3815	-1319	2879	-546	-1309	-3239	
-1328	-141	-3667	-247	2764	-716	-2549	-12013	
-1292	-138	-3642	690	2735	-671	-2480	-13233	
-1320	-179	-3655	360	2770	-669	-2269	-9490	
-1308	-146	-3903	-1137	2771	-644	-1877	-5031	
-1384	-223	-4179	-3842	2841	-515	-1113	1299	
-1403	-205	-4310	-4867	2861	-479	-726	5746	
-1407	-265	-4319	-4529	2811	-445	-76	8768	
-1477	-266	-4305	-4095	2801	-452	11	8763	
-1424	-193	-4127	-2245	2837	-447	-439	3871	
-1392	-245	-3907	-803	2768	-522	-1108	729	
-1423	-190	-3869	270	2814	-470	-879	-1643	
-1382	-211	-3842	423	2867	-479	-567	-681	
-1381	-183	-3983	-263	2972	-531	-629	1981	
-1412	-172	-4214	-2260	2863	-460	-542	2100	
-1373	-225	-4093	-2460	2801	-421	-333	3132	
-1415	-193	-4046	-1501	2863	-483	-545	1457	
-1391	-158	-4090	-1724	2875	-454	-567	465	
-1382	-193	-3959	-1070	2881	-474	-648	560	
-1401	-160	-3569	855	2739	-611	-1723	-6223	
-1328	-181	-3584	1541	2766	-617	-1853	-8527	
-1357	-148	-3583	1002	2804	-594	-2152	-9134	
-1290	-188	-3789	-211	2851	-551	-1205	-2977	
-1384	-174	-3844	-1211	2826	-428	-743	2491	
-1416	-174	-3903	-1767	2807	-513	-945	2355	
-1382	-177	-3854	-1436	2800	-516	-1393	-709	
-1393	-159	-3627	-494	2835	-534	-1709	-2795	
-1341	-157	-3716	285	2847	-533	-1427	-2918	
-1412	-161	-3814	-1008	2791	-473	-1130	573	
-1341	-197	-3750	-1891	2807	-595	-1859	-3079	
-1380	-227	-3807	-1617	2823	-655	-2152	-6175	
-1341	-190	-3710	-939	2840	-686	-2550	-8268	
-1368	-194	-3674	-501	2811	-571	-2029	-6126	
-1341	-128	-3185	1841	2815	-643	-2397	-4080	
-1327	-119	-2974	4074	2752	-730	-3018	-7881	
-1341	-126	-2939	3735	2758	-747	-2980	-7513	
-1312	-46	-2936	3321	2817	-800	-3773	-11013	
-1327	-98	-2965	2323	2737	-784	-3653	-10911	
-1296	-48	-2805	2343	2795	-844	-3801	-9434	
-1355	-74	-2665	2533	2747	-850	-3498	-6486	
-1329	-55	-2837	1895	2811	-830	-3650	-6602	
-1336	-112	-2951	381	2839	-812	-3231	-3043	
-1353	-84	-2800	305	2758	-831	-3818	-4618	
-1341	-83	-2793	548	2871	-819	-3742	-4862	
-1361	-113	-3279	-913	2743	-751	-2563	568	
-1373	-119	-3819	-5287	2819	-593	-1648	8722	
-1477	-168	-3783	-5923	2826	-555	-981	13128	
-1439	-151	-3787	-5139	2903	-549	-1018	12342	
-1448	-179	-3583	-4155	2803	-618	-1285	7661	
-1418	-172	-3415	-1254	2689	-635	-1510	4234	
-1417	-146	-3403	-723	2812	-594	-1658	1134	
-1403	-173	-3865	-3135	2818	-530	-1151	2667	
-1376	-190	-4054	-4794	2803	-492	-752	6674	
-1455	-158	-3706	-2519	2764	-642	-1877	-627	
-1392	-131	-3678	-1478	2756	-679	-2133	-5058	
-1335	-95	-3184	1195	2746	-603	-1961	-4881	
-1382	-117	-3185	2494	2817	-659	-1463	-103	
-1385	-142	-3515	854	2834	-469	-75	7869	
-1427	-171	-3655	-1941	2791	-436	209	10893	
-1464	-115	-3894	-3878	2848	-374	366	11750	
-1395	-202	-3998	-4078	2892	-506	-161	7990	
-1427	-183	-3682	-2301	2754	-570	-1136	-1482	
-1349	-134	-3526	-490	2776	-609	-1286	-4315	
-1398	-164	-3634	-131	2835	-586	-945	-2614	
-1382	-142	-3270	1066	2731	-617	-1232	-2814	
-1355	-118	-3290	1075	2771	-442	-447	1796	
-1422	-164	-3679	-594	2818	-510	-106	4624	
-1353	-159	-3599	-1488	2806	-461	-172	4746	
-1405	-119	-3422	-735	2795	-492	-495	2020	
-1396	-110	-3391	-401	2859	-631	-1585	-4464	
-1316	-115	-3212	589	2787	-611	-2168	-10228	
-1321	-138	-3239	661	2746	-678	-2586	-11554	
-1308	-123	-3478	-149	2811	-739	-2664	-11092	
-1277	-93	-3346	-439	2916	-812	-3497	-14196	
-1312	-154	-3295	-35	2745	-720	-2894	-9794	
-1307	-88	-3207	489	2851	-752	-2765	-6456	
-1386	-49	-3105	713	2782	-741	-2741	-4778	
-1358	-146	-3171	161	2864	-695	-3125	-6811	
-1320	-137	-3186	-287	2800	-813	-3346	-8196	
-1368	-103	-3219	-642	2780	-902	-3595	-7677	
-1309	-63	-2943	1201	2779	-801	-3623	-8096	
-1311	-106	-2797	2323	2756	-865	-3771	-7557	
-1326	5	-2652	2463	2752	-905	-3739	-7263	
